State,County,Year,Population,Violent Crime,Property Crime,Violent Crime Rate,Property Crime Rate
Illinois,McHenry,2020,309977.0,66.0,,21.29,
Illinois,McLean,2020,171210.0,36.0,,21.03,
Illinois,Mercer,2020,15637.0,10.0,,63.95,
Illinois,Monroe,2020,34961.0,15.0,,42.9,
Illinois,Peoria,2020,181505.0,85.0,,46.83,
Illinois,Piatt,2020,16688.0,20.0,,119.85,
Illinois,Rock Island,2020,144357.0,40.0,,27.71,
Illinois,Sangamon,2020,196202.0,182.0,,92.76,
Illinois,Stark,2020,5382.0,7.0,,130.06,
Illinois,Tazewell,2020,131300.0,24.0,,18.28,
Illinois,Vermilion,2020,74008.0,54.0,,72.97,
Illinois,Will,2020,696901.0,158.0,,22.67,
Illinois,Winnebago,2020,284939.0,102.0,,35.8,
Illinois,Bureau,2020,33215.0,18.0,,54.19,
Illinois,Carroll,2020,15686.0,6.0,,38.25,
Illinois,Christian,2020,33960.0,10.0,,29.45,
Illinois,Clark,2020,15456.0,11.0,,71.17,
Illinois,Clay,2020,13271.0,5.0,,37.68,
Illinois,Coles,2020,47087.0,19.0,,40.35,
Illinois,Crawford,2020,18631.0,9.0,,48.31,
Illinois,Cumberland,2020,10432.0,1.0,,9.59,
Illinois,Effingham,2020,34695.0,20.0,,57.65,
Illinois,Fayette,2020,21483.0,2.0,,9.31,
Illinois,Ford,2020,13519.0,11.0,,81.37,
Illinois,Franklin,2020,37694.0,17.0,,45.1,
Illinois,Gallatin,2020,4933.0,3.0,,60.81,
Illinois,Hancock,2020,17570.0,6.0,,34.15,
Illinois,Iroquois,2020,26967.0,12.0,,44.5,
Illinois,Jasper,2020,9253.0,16.0,,172.92,
Illinois,Jefferson,2020,36998.0,39.0,,105.41,
Illinois,Jo Daviess,2020,22090.0,6.0,,27.16,
Illinois,Knox,2020,49812.0,62.0,,124.47,
Illinois,La Salle,2020,,65.0,,,
Illinois,Lee,2020,34063.0,25.0,,73.39,
Illinois,Livingston,2020,35808.0,40.0,,111.71,
Illinois,Logan,2020,27892.0,18.0,,64.53,
Illinois,Marion,2020,37656.0,17.0,,45.15,
Illinois,McDonough,2020,27128.0,5.0,,18.43,
Illinois,Montgomery,2020,28244.0,34.0,,120.38,
Illinois,Morgan,2020,33490.0,10.0,,29.86,
Illinois,Ogle,2020,51765.0,23.0,,44.43,
Illinois,Perry,2020,20884.0,10.0,,47.88,
Illinois,Putnam,2020,5624.0,6.0,,106.69,
Illinois,Randolph,2020,30091.0,6.0,,19.94,
Illinois,Schuyler,2020,6865.0,0.0,,0.0,
Illinois,Scott,2020,5070.0,1.0,,19.72,
Illinois,Stephenson,2020,44570.0,13.0,,29.17,
Illinois,Union,2020,17299.0,15.0,,86.71,
Illinois,Wabash,2020,11319.0,1.0,,8.83,
Illinois,Warren,2020,16837.0,14.0,,83.15,
Illinois,Washington,2020,13729.0,7.0,,50.99,
Illinois,Wayne,2020,16143.0,7.0,,43.36,
Illinois,Whiteside,2020,55555.0,17.0,,30.6,
Indiana,Clark,2020,121374.0,59.0,356.0,48.61,293.31
Indiana,Franklin,2020,22791.0,8.0,116.0,35.1,508.97
Indiana,Hancock,2020,80175.0,55.0,190.0,68.6,236.98
Indiana,Hendricks,2020,175607.0,46.0,469.0,26.19,267.07
Indiana,Howard,2020,83589.0,53.0,138.0,63.41,165.09
Indiana,Johnson,2020,162237.0,18.0,205.0,11.09,126.36
Indiana,Lake,2020,498943.0,45.0,314.0,9.02,62.93
Indiana,La Porte,2020,,45.0,,,
Indiana,Monroe,2020,140629.0,35.0,555.0,24.89,394.66
Indiana,St. Joseph,2020,272686.0,78.0,1254.0,28.6,459.87
Indiana,Tippecanoe,2020,186383.0,48.0,430.0,25.75,230.71
Indiana,Vigo,2020,106143.0,91.0,914.0,85.73,861.1
Indiana,Greene,2020,30803.0,30.0,179.0,97.39,581.11
Indiana,Jackson,2020,46468.0,17.0,32.0,36.58,68.86
Indiana,Jennings,2020,27587.0,8.0,99.0,29.0,358.86
Indiana,Kosciusko,2020,80152.0,107.0,410.0,133.5,511.53
Indiana,Miami,2020,35907.0,16.0,77.0,44.56,214.44
Indiana,Montgomery,2020,37938.0,15.0,197.0,39.54,519.27
Indiana,Noble,2020,47465.0,20.0,155.0,42.14,326.56
Indiana,Starke,2020,23397.0,45.0,223.0,192.33,953.11
Indiana,Steuben,2020,34452.0,13.0,251.0,37.73,728.55
Indiana,Wells,2020,28161.0,5.0,38.0,17.76,134.94
Iowa,Black Hawk,2020,131037.0,42.0,130.0,32.05,99.21
Iowa,Boone,2020,26705.0,14.0,,52.42,
Iowa,Bremer,2020,25014.0,2.0,37.0,8.0,147.92
Iowa,Dallas,2020,100521.0,48.0,83.0,47.75,82.57
Iowa,Dubuque,2020,99311.0,22.0,148.0,22.15,149.03
Iowa,Grundy,2020,12337.0,5.0,54.0,40.53,437.71
Iowa,Guthrie,2020,10614.0,1.0,41.0,9.42,386.28
Iowa,Harrison,2020,14560.0,9.0,56.0,61.81,384.62
Iowa,Jasper,2020,37821.0,11.0,30.0,29.08,79.32
Iowa,Linn,2020,230405.0,28.0,263.0,12.15,114.15
Iowa,Madison,2020,16631.0,9.0,43.0,54.12,258.55
Iowa,Mills,2020,14413.0,13.0,70.0,90.2,485.67
Iowa,Polk,2020,493013.0,120.0,711.0,24.34,144.22
Iowa,Pottawattamie,2020,93667.0,55.0,241.0,58.72,257.29
Iowa,Scott,2020,174599.0,28.0,163.0,16.04,93.36
Iowa,Story,2020,98658.0,18.0,96.0,18.24,97.31
Iowa,Warren,2020,52597.0,36.0,136.0,68.44,258.57
Iowa,Washington,2020,22536.0,39.0,85.0,173.06,377.17
Iowa,Woodbury,2020,105949.0,32.0,93.0,30.2,87.78
Iowa,Adair,2020,7498.0,8.0,26.0,106.7,346.76
Iowa,Adams,2020,3710.0,9.0,23.0,242.59,619.95
Iowa,Allamakee,2020,14072.0,2.0,32.0,14.21,227.4
Iowa,Appanoose,2020,12283.0,16.0,93.0,130.26,757.14
Iowa,Buchanan,2020,20608.0,24.0,78.0,116.46,378.49
Iowa,Buena Vista,2020,20800.0,10.0,44.0,48.08,211.54
Iowa,Butler,2020,14337.0,4.0,37.0,27.9,258.07
Iowa,Calhoun,2020,9895.0,2.0,13.0,20.21,131.38
Iowa,Carroll,2020,20725.0,3.0,10.0,14.48,48.25
Iowa,Cass,2020,13118.0,12.0,44.0,91.48,335.42
Iowa,Cedar,2020,18486.0,8.0,36.0,43.28,194.74
Iowa,Cerro Gordo,2020,43018.0,15.0,120.0,34.87,278.95
Iowa,Cherokee,2020,11648.0,5.0,18.0,42.93,154.53
Iowa,Chickasaw,2020,11995.0,8.0,23.0,66.69,191.75
Iowa,Clarke,2020,9731.0,4.0,26.0,41.11,267.19
Iowa,Clay,2020,16341.0,5.0,15.0,30.6,91.79
Iowa,Clayton,2020,17027.0,11.0,27.0,64.6,158.57
Iowa,Clinton,2020,46431.0,28.0,139.0,60.3,299.37
Iowa,Crawford,2020,16487.0,3.0,2.0,18.2,12.13
Iowa,Davis,2020,9116.0,0.0,9.0,0.0,98.73
Iowa,Delaware,2020,17456.0,27.0,41.0,154.67,234.88
Iowa,Des Moines,2020,38849.0,11.0,,28.31,
Iowa,Dickinson,2020,17775.0,9.0,24.0,50.63,135.02
Iowa,Emmet,2020,9341.0,13.0,16.0,139.17,171.29
Iowa,Fayette,2020,19448.0,20.0,52.0,102.84,267.38
Iowa,Floyd,2020,15595.0,3.0,14.0,19.24,89.77
Iowa,Fremont,2020,6575.0,40.0,75.0,608.37,1140.68
Iowa,Hamilton,2020,15014.0,3.0,44.0,19.98,293.06
Iowa,Hancock,2020,10763.0,3.0,34.0,27.87,315.9
Iowa,Hardin,2020,16831.0,11.0,74.0,65.36,439.66
Iowa,Henry,2020,20450.0,33.0,66.0,161.37,322.74
Iowa,Howard,2020,9494.0,2.0,27.0,21.07,284.39
Iowa,Humboldt,2020,9599.0,0.0,59.0,0.0,614.65
Iowa,Ida,2020,7019.0,8.0,57.0,113.98,812.08
Iowa,Iowa,2020,16665.0,15.0,19.0,90.01,114.01
Iowa,Jackson,2020,19447.0,10.0,52.0,51.42,267.39
Iowa,Jefferson,2020,15688.0,4.0,30.0,25.5,191.23
Iowa,Keokuk,2020,10000.0,9.0,37.0,90.0,370.0
Iowa,Kossuth,2020,14794.0,13.0,20.0,87.87,135.19
Iowa,Lee,2020,33527.0,12.0,86.0,35.79,256.51
Iowa,Louisa,2020,10822.0,15.0,56.0,138.61,517.46
Iowa,Lucas,2020,8621.0,12.0,60.0,139.19,695.97
Iowa,Lyon,2020,11924.0,15.0,44.0,125.8,369.0
Iowa,Mahaska,2020,22151.0,10.0,56.0,45.14,252.81
Iowa,Marion,2020,33420.0,36.0,48.0,107.72,143.63
Iowa,Marshall,2020,40100.0,44.0,89.0,109.73,221.95
Iowa,Mitchell,2020,10591.0,3.0,13.0,28.33,122.75
Iowa,Monona,2020,8746.0,11.0,30.0,125.77,343.01
Iowa,Monroe,2020,7600.0,3.0,14.0,39.47,184.21
Iowa,Muscatine,2020,43151.0,19.0,58.0,44.03,134.41
Iowa,O'Brien,2020,14156.0,33.0,103.0,233.12,727.61
Iowa,Osceola,2020,6201.0,10.0,54.0,161.26,870.83
Iowa,Page,2020,15202.0,4.0,13.0,26.31,85.52
Iowa,Palo Alto,2020,8990.0,12.0,52.0,133.48,578.42
Iowa,Plymouth,2020,25697.0,6.0,28.0,23.35,108.96
Iowa,Pocahontas,2020,7070.0,11.0,30.0,155.59,424.33
Iowa,Poweshiek,2020,18638.0,13.0,56.0,69.75,300.46
Iowa,Ringgold,2020,4641.0,3.0,25.0,64.64,538.68
Iowa,Sac,2020,9791.0,6.0,36.0,61.28,367.68
Iowa,Shelby,2020,11718.0,3.0,20.0,25.6,170.68
Iowa,Sioux,2020,35888.0,11.0,56.0,30.65,156.04
Iowa,Tama,2020,17050.0,18.0,46.0,105.57,269.79
Iowa,Taylor,2020,5862.0,7.0,11.0,119.41,187.65
Iowa,Union,2020,12130.0,8.0,40.0,65.95,329.76
Iowa,Van Buren,2020,7221.0,9.0,31.0,124.64,429.3
Iowa,Wapello,2020,35334.0,24.0,96.0,67.92,271.69
Iowa,Wayne,2020,6507.0,14.0,23.0,215.15,353.47
Iowa,Webster,2020,36997.0,33.0,127.0,89.2,343.27
Iowa,Worth,2020,7437.0,8.0,27.0,107.57,363.05
Kansas,Butler,2020,67388.0,48.0,329.0,71.23,488.22
Kansas,Geary,2020,36768.0,8.0,34.0,21.76,92.47
Kansas,Harvey,2020,33996.0,22.0,48.0,64.71,141.19
Kansas,Jackson,2020,13237.0,9.0,100.0,67.99,755.46
Kansas,Jefferson,2020,18330.0,48.0,,261.87,
Kansas,Johnson,2020,611129.0,73.0,319.0,11.95,52.2
Kansas,Leavenworth,2020,81974.0,57.0,150.0,69.53,182.98
Kansas,Miami,2020,34224.0,43.0,131.0,125.64,382.77
Kansas,Osage,2020,15747.0,22.0,54.0,139.71,342.92
Kansas,Pottawatomie,2020,25422.0,37.0,,145.54,
Kansas,Riley County Police Department,2020,72011.0,212.0,1266.0,294.4,1758.06
Kansas,Sedgwick,2020,524831.0,97.0,365.0,18.48,69.55
Kansas,Shawnee,2020,178699.0,85.0,,47.57,
Kansas,Sumner,2020,22341.0,22.0,,98.47,
Kansas,Wabaunsee,2020,6895.0,16.0,94.0,232.05,1363.31
Kansas,Wyandotte,2020,168921.0,30.0,51.0,17.76,30.19
Kansas,Allen,2020,12533.0,25.0,54.0,199.47,430.86
Kansas,Anderson,2020,7841.0,14.0,32.0,178.55,408.11
Kansas,Atchison,2020,16325.0,3.0,2.0,18.38,12.25
Kansas,Barber,2020,4204.0,8.0,16.0,190.29,380.59
Kansas,Barton,2020,25437.0,8.0,,31.45,
Kansas,Bourbon,2020,14339.0,18.0,48.0,125.53,334.75
Kansas,Brown,2020,9480.0,5.0,12.0,52.74,126.58
Kansas,Cherokee,2020,19303.0,30.0,175.0,155.42,906.59
Kansas,Clark,2020,1976.0,3.0,11.0,151.82,556.68
Kansas,Clay,2020,8126.0,8.0,12.0,98.45,147.67
Kansas,Cloud,2020,9010.0,14.0,48.0,155.38,532.74
Kansas,Comanche,2020,1679.0,2.0,6.0,119.12,357.36
Kansas,Cowley,2020,34528.0,21.0,103.0,60.82,298.31
Kansas,Ellis,2020,28951.0,9.0,35.0,31.09,120.89
Kansas,Ellsworth,2020,6367.0,4.0,42.0,62.82,659.65
Kansas,Finney,2020,38307.0,39.0,158.0,101.81,412.46
Kansas,Ford,2020,34213.0,14.0,54.0,40.92,157.83
Kansas,Franklin,2020,26014.0,32.0,97.0,123.01,372.88
Kansas,Grant,2020,7325.0,3.0,9.0,40.96,122.87
Kansas,Gray,2020,5644.0,9.0,45.0,159.46,797.31
Kansas,Greeley,2020,1276.0,1.0,3.0,78.37,235.11
Kansas,Greenwood,2020,5961.0,12.0,68.0,201.31,1140.75
Kansas,Hamilton,2020,2489.0,6.0,24.0,241.06,964.24
Kansas,Harper,2020,5471.0,4.0,51.0,73.11,932.19
Kansas,Haskell,2020,3758.0,7.0,17.0,186.27,452.37
Kansas,Hodgeman,2020,1741.0,2.0,5.0,114.88,287.19
Kansas,Kearny,2020,3968.0,18.0,57.0,453.63,1436.49
Kansas,Kingman,2020,7427.0,1.0,78.0,13.46,1050.22
Kansas,Kiowa,2020,2457.0,6.0,19.0,244.2,773.3
Kansas,Labette,2020,20169.0,9.0,,44.62,
Kansas,Lane,2020,1568.0,4.0,24.0,255.1,1530.61
Kansas,Logan,2020,2742.0,7.0,6.0,255.29,218.82
Kansas,Marion,2020,11788.0,9.0,,76.35,
Kansas,Marshall,2020,10020.0,1.0,16.0,9.98,159.68
Kansas,McPherson,2020,30195.0,13.0,54.0,43.05,178.84
Kansas,Montgomery,2020,31401.0,15.0,,47.77,
Kansas,Morris,2020,5363.0,8.0,18.0,149.17,335.63
Kansas,Morton,2020,2697.0,0.0,14.0,0.0,519.1
Kansas,Nemaha,2020,10268.0,7.0,38.0,68.17,370.08
Kansas,Neosho,2020,15916.0,8.0,,50.26,
Kansas,Ness,2020,2674.0,13.0,21.0,486.16,785.34
Kansas,Norton,2020,5452.0,5.0,12.0,91.71,220.1
Kansas,Republic,2020,4677.0,3.0,22.0,64.14,470.39
Kansas,Rice,2020,9382.0,5.0,11.0,53.29,117.25
Kansas,Rooks,2020,4886.0,1.0,31.0,20.47,634.47
Kansas,Rush,2020,2940.0,8.0,,272.11,
Kansas,Russell,2020,6677.0,8.0,37.0,119.81,554.14
Kansas,Saline,2020,54260.0,22.0,98.0,40.55,180.61
Kansas,Scott,2020,5141.0,4.0,1.0,77.81,19.45
Kansas,Seward,2020,21857.0,4.0,6.0,18.3,27.45
Kansas,Sherman,2020,5907.0,0.0,0.0,0.0,0.0
Kansas,Smith,2020,3566.0,1.0,8.0,28.04,224.34
Kansas,Stafford,2020,4060.0,2.0,11.0,49.26,270.94
Kansas,Thomas,2020,7926.0,8.0,19.0,100.93,239.72
Kansas,Trego,2020,2809.0,0.0,6.0,0.0,213.6
Kansas,Washington,2020,5544.0,3.0,13.0,54.11,234.49
Kansas,Wilson,2020,8581.0,3.0,30.0,34.96,349.61
Kansas,Woodson,2020,3095.0,2.0,44.0,64.62,1421.65
Kentucky,Allen,2020,20573.0,9.0,102.0,43.75,495.8
Kentucky,Boone,2020,136472.0,73.0,747.0,53.49,547.37
Kentucky,Bourbon,2020,20299.0,1.0,67.0,4.93,330.07
Kentucky,Boyd,2020,48209.0,13.0,192.0,26.97,398.27
Kentucky,Bracken,2020,8399.0,0.0,41.0,0.0,488.15
Kentucky,Bullitt,2020,82365.0,41.0,380.0,49.78,461.36
Kentucky,Butler,2020,12321.0,2.0,30.0,16.23,243.49
Kentucky,Campbell,2020,93141.0,0.0,0.0,0.0,0.0
Kentucky,Campbell County Police Department,2020,93141.0,17.0,116.0,18.25,124.54
Kentucky,Carter,2020,26614.0,4.0,42.0,15.03,157.81
Kentucky,Christian,2020,72752.0,23.0,254.0,31.61,349.13
Kentucky,Clark,2020,37033.0,10.0,132.0,27.0,356.44
Kentucky,Daviess,2020,103398.0,29.0,377.0,28.05,364.61
Kentucky,Edmonson,2020,12140.0,4.0,19.0,32.95,156.51
Kentucky,Fayette,2020,322620.0,1.0,0.0,0.31,0.0
Kentucky,Gallatin,2020,8674.0,0.0,18.0,0.0,207.52
Kentucky,Grant,2020,25014.0,5.0,149.0,19.99,595.67
Kentucky,Greenup,2020,35885.0,3.0,32.0,8.36,89.17
Kentucky,Hancock,2020,9104.0,1.0,24.0,10.98,263.62
Kentucky,Hardin,2020,110834.0,30.0,148.0,27.07,133.53
Kentucky,Henderson,2020,44677.0,9.0,174.0,20.14,389.46
Kentucky,Henry,2020,15693.0,1.0,20.0,6.37,127.45
Kentucky,Jefferson,2020,782866.0,1.0,2.0,0.13,0.26
Kentucky,Jessamine,2020,53038.0,14.0,190.0,26.4,358.23
Kentucky,Kenton,2020,169263.0,0.0,2.0,0.0,1.18
Kentucky,Kenton County Police Department,2020,169263.0,28.0,96.0,16.54,56.72
Kentucky,Larue,2020,14879.0,3.0,33.0,20.16,221.79
Kentucky,McLean,2020,9134.0,6.0,58.0,65.69,634.99
Kentucky,Meade,2020,30030.0,24.0,120.0,79.92,399.6
Kentucky,Oldham,2020,67705.0,1.0,3.0,1.48,4.43
Kentucky,Oldham County Police Department,2020,67705.0,25.0,471.0,36.92,695.67
Kentucky,Pendleton,2020,14641.0,1.0,85.0,6.83,580.56
Kentucky,Scott,2020,57541.0,5.0,155.0,8.69,269.37
Kentucky,Shelby,2020,48245.0,21.0,195.0,43.53,404.19
Kentucky,Spencer,2020,19496.0,3.0,55.0,15.39,282.11
Kentucky,Trigg,2020,14077.0,6.0,91.0,42.62,646.44
Kentucky,Warren,2020,135039.0,55.0,583.0,40.73,431.73
Kentucky,Woodford,2020,26900.0,1.0,19.0,3.72,70.63
Kentucky,Anderson,2020,23902.0,4.0,27.0,16.74,112.96
Kentucky,Ballard,2020,7712.0,15.0,52.0,194.5,674.27
Kentucky,Barren,2020,44508.0,16.0,129.0,35.95,289.84
Kentucky,Bath,2020,12715.0,6.0,42.0,47.19,330.32
Kentucky,Bell,2020,23981.0,11.0,88.0,45.87,366.96
Kentucky,Boyle,2020,30754.0,0.0,29.0,0.0,94.3
Kentucky,Breathitt,2020,13701.0,3.0,21.0,21.9,153.27
Kentucky,Breckinridge,2020,20443.0,10.0,56.0,48.92,273.93
Kentucky,Caldwell,2020,12642.0,2.0,23.0,15.82,181.93
Kentucky,Calloway,2020,37595.0,9.0,172.0,23.94,457.51
Kentucky,Carlisle,2020,4807.0,1.0,18.0,20.8,374.45
Kentucky,Carroll,2020,10831.0,6.0,57.0,55.4,526.27
Kentucky,Casey,2020,15926.0,4.0,40.0,25.12,251.16
Kentucky,Clay,2020,20308.0,17.0,78.0,83.71,384.09
Kentucky,Clinton,2020,9231.0,5.0,13.0,54.17,140.83
Kentucky,Crittenden,2020,9002.0,3.0,26.0,33.33,288.82
Kentucky,Cumberland,2020,5860.0,2.0,25.0,34.13,426.62
Kentucky,Elliott,2020,7333.0,0.0,2.0,0.0,27.27
Kentucky,Estill,2020,14156.0,5.0,35.0,35.32,247.24
Kentucky,Fleming,2020,15089.0,2.0,8.0,13.25,53.02
Kentucky,Floyd,2020,35805.0,7.0,56.0,19.55,156.4
Kentucky,Franklin,2020,51600.0,8.0,178.0,15.5,344.96
Kentucky,Fulton,2020,6510.0,0.0,5.0,0.0,76.8
Kentucky,Garrard County Police Department,2020,16965.0,5.0,54.0,29.47,318.3
Kentucky,Graves,2020,36533.0,19.0,198.0,52.01,541.98
Kentucky,Grayson,2020,26458.0,14.0,82.0,52.91,309.93
Kentucky,Green,2020,11129.0,1.0,7.0,8.99,62.9
Kentucky,Harlan,2020,26752.0,1.0,22.0,3.74,82.24
Kentucky,Harrison,2020,18710.0,3.0,72.0,16.03,384.82
Kentucky,Hart,2020,19288.0,3.0,35.0,15.55,181.46
Kentucky,Hickman,2020,4528.0,2.0,22.0,44.17,485.87
Kentucky,Hopkins,2020,45369.0,11.0,153.0,24.25,337.23
Kentucky,Jackson,2020,12969.0,4.0,77.0,30.84,593.72
Kentucky,Johnson,2020,22648.0,5.0,43.0,22.08,189.86
Kentucky,Knott,2020,14163.0,1.0,30.0,7.06,211.82
Kentucky,Knox,2020,30186.0,5.0,62.0,16.56,205.39
Kentucky,Laurel,2020,62733.0,52.0,447.0,82.89,712.54
Kentucky,Lawrence,2020,16300.0,9.0,44.0,55.21,269.94
Kentucky,Lee,2020,7365.0,0.0,14.0,0.0,190.09
Kentucky,Leslie,2020,10470.0,4.0,27.0,38.2,257.88
Kentucky,Letcher,2020,21465.0,0.0,10.0,0.0,46.59
Kentucky,Lewis,2020,13088.0,0.0,17.0,0.0,129.89
Kentucky,Lincoln,2020,24249.0,8.0,69.0,32.99,284.55
Kentucky,Livingston,2020,8871.0,5.0,50.0,56.36,563.63
Kentucky,Logan,2020,27515.0,18.0,86.0,65.42,312.56
Kentucky,Lyon,2020,8673.0,5.0,54.0,57.65,622.62
Kentucky,Madison,2020,93002.0,22.0,242.0,23.66,260.21
Kentucky,Magoffin,2020,11606.0,2.0,19.0,17.23,163.71
Kentucky,Marion,2020,19587.0,6.0,32.0,30.63,163.37
Kentucky,Marshall,2020,31689.0,33.0,244.0,104.14,769.98
Kentucky,Martin,2020,11252.0,6.0,22.0,53.32,195.52
Kentucky,Mason,2020,17135.0,5.0,76.0,29.18,443.54
Kentucky,McCracken,2020,67923.0,43.0,422.0,63.31,621.29
Kentucky,McCreary,2020,16840.0,5.0,55.0,29.69,326.6
Kentucky,Menifee,2020,6138.0,0.0,10.0,0.0,162.92
Kentucky,Mercer,2020,22654.0,2.0,20.0,8.83,88.28
Kentucky,Metcalfe,2020,10286.0,4.0,25.0,38.89,243.05
Kentucky,Monroe,2020,11315.0,0.0,9.0,0.0,79.54
Kentucky,Montgomery,2020,28115.0,12.0,244.0,42.68,867.86
Kentucky,Morgan,2020,13733.0,6.0,52.0,43.69,378.65
Kentucky,Muhlenberg,2020,30904.0,7.0,62.0,22.65,200.62
Kentucky,Nelson,2020,46785.0,15.0,225.0,32.06,480.92
Kentucky,Nicholas,2020,7542.0,1.0,6.0,13.26,79.55
Kentucky,Ohio,2020,23747.0,18.0,123.0,75.8,517.96
Kentucky,Owen,2020,11303.0,0.0,42.0,0.0,371.58
Kentucky,Owsley,2020,4034.0,0.0,2.0,0.0,49.58
Kentucky,Perry,2020,28370.0,16.0,56.0,56.4,197.39
Kentucky,Pike,2020,58459.0,0.0,56.0,0.0,95.79
Kentucky,Powell,2020,13098.0,0.0,18.0,0.0,137.43
Kentucky,Pulaski,2020,65112.0,46.0,324.0,70.65,497.6
Kentucky,Rockcastle,2020,16057.0,9.0,78.0,56.05,485.77
Kentucky,Rowan,2020,24714.0,8.0,77.0,32.37,311.56
Kentucky,Russell,2020,17997.0,3.0,31.0,16.67,172.25
Kentucky,Simpson,2020,19628.0,4.0,40.0,20.38,203.79
Kentucky,Taylor,2020,26011.0,9.0,185.0,34.6,711.24
Kentucky,Todd,2020,12283.0,3.0,55.0,24.42,447.77
Kentucky,Trimble,2020,8465.0,3.0,21.0,35.44,248.08
Kentucky,Union,2020,13644.0,6.0,51.0,43.98,373.79
Kentucky,Washington,2020,12042.0,2.0,39.0,16.61,323.87
Kentucky,Wayne,2020,19548.0,8.0,34.0,40.92,173.93
Kentucky,Webster,2020,13021.0,3.0,32.0,23.04,245.76
Kentucky,Whitley,2020,36696.0,13.0,116.0,35.43,316.11
Kentucky,Wolfe,2020,6560.0,2.0,26.0,30.49,396.34
Louisiana,Ascension,2020,126975.0,400.0,1990.0,315.02,1567.24
Louisiana,Assumption,2020,20962.0,66.0,202.0,314.86,963.65
Louisiana,Bossier,2020,128647.0,114.0,571.0,88.61,443.85
Louisiana,Caddo,2020,237024.0,44.0,651.0,18.56,274.66
Louisiana,Calcasieu,2020,216474.0,1060.0,4264.0,489.67,1969.75
Louisiana,De Soto,2020,26840.0,107.0,381.0,398.66,1419.52
Louisiana,Iberville,2020,30070.0,123.0,236.0,409.05,784.84
Louisiana,Lafayette,2020,242176.0,206.0,935.0,85.06,386.08
Louisiana,Lafourche,2020,97421.0,234.0,1988.0,240.19,2040.63
Louisiana,Livingston,2020,142833.0,457.0,2488.0,319.95,1741.89
Louisiana,Morehouse,2020,25459.0,42.0,162.0,164.97,636.32
Louisiana,Ouachita,2020,160106.0,788.0,2512.0,492.17,1568.96
Louisiana,Plaquemines,2020,23503.0,60.0,152.0,255.29,646.73
Louisiana,Pointe Coupee,2020,20676.0,147.0,233.0,710.97,1126.91
Louisiana,Rapides,2020,129655.0,380.0,1514.0,293.09,1167.71
Louisiana,St. Charles,2020,52515.0,182.0,949.0,346.57,1807.1
Louisiana,St. Helena,2020,10884.0,95.0,158.0,872.84,1451.67
Louisiana,St. James,2020,20117.0,57.0,279.0,283.34,1386.89
Louisiana,St. John the Baptist,2020,42362.0,155.0,865.0,365.89,2041.92
Louisiana,St. Martin,2020,51616.0,168.0,558.0,325.48,1081.06
Louisiana,St. Tammany,2020,264989.0,333.0,1332.0,125.67,502.66
Louisiana,Tangipahoa,2020,133651.0,1242.0,1847.0,929.29,1381.96
Louisiana,Terrebonne,2020,109415.0,218.0,1783.0,199.24,1629.58
Louisiana,Allen,2020,22671.0,28.0,387.0,123.51,1707.03
Louisiana,Beauregard,2020,36605.0,39.0,240.0,106.54,655.65
Louisiana,Bienville,2020,12916.0,35.0,132.0,270.98,1021.99
Louisiana,Claiborne,2020,14108.0,14.0,58.0,99.23,411.11
Louisiana,Concordia,2020,18574.0,98.0,222.0,527.62,1195.22
Louisiana,East Carroll,2020,7398.0,24.0,23.0,324.41,310.89
Louisiana,Evangeline,2020,32301.0,63.0,193.0,195.04,597.5
Louisiana,Franklin,2020,19714.0,51.0,105.0,258.7,532.62
Louisiana,Jackson,2020,14996.0,15.0,69.0,100.03,460.12
Louisiana,La Salle,2020,,37.0,30.0,,
Louisiana,Lincoln,2020,48301.0,63.0,204.0,130.43,422.35
Louisiana,Madison,2020,9929.0,30.0,28.0,302.15,282.0
Louisiana,Natchitoches,2020,37400.0,59.0,417.0,157.75,1114.97
Louisiana,Red River,2020,7583.0,27.0,141.0,356.06,1859.42
Louisiana,Richland,2020,20029.0,47.0,74.0,234.66,369.46
Louisiana,Sabine,2020,22096.0,69.0,217.0,312.27,982.08
Louisiana,St. Landry,2020,82306.0,148.0,742.0,179.82,901.51
Louisiana,St. Mary,2020,49149.0,204.0,474.0,415.06,964.41
Louisiana,Vernon,2020,48632.0,90.0,363.0,185.06,746.42
Louisiana,Washington,2020,45358.0,357.0,494.0,787.07,1089.11
Louisiana,Winn,2020,13720.0,25.0,57.0,182.22,415.45
Maine,Androscoggin,2020,111181.0,23.0,115.0,20.69,103.43
Maine,Cumberland,2020,303588.0,41.0,318.0,13.51,104.75
Maine,Penobscot,2020,152174.0,10.0,304.0,6.57,199.77
Maine,Sagadahoc,2020,36731.0,5.0,55.0,13.61,149.74
Maine,York,2020,212272.0,18.0,277.0,8.48,130.49
Maine,Aroostook,2020,67051.0,10.0,69.0,14.91,102.91
Maine,Franklin,2020,29463.0,3.0,81.0,10.18,274.92
Maine,Hancock,2020,55512.0,14.0,105.0,25.22,189.15
Maine,Kennebec,2020,124732.0,33.0,204.0,26.46,163.55
Maine,Knox,2020,40663.0,4.0,155.0,9.84,381.18
Maine,Lincoln,2020,35244.0,27.0,151.0,76.61,428.44
Maine,Oxford,2020,57894.0,26.0,269.0,44.91,464.64
Maine,Piscataquis,2020,16815.0,7.0,71.0,41.63,422.24
