OBJECTID,HUC_12,CRP_acres
79645,180201230602,0
79646,180201230603,0
79647,180201230604,0
79648,180201230605,0
79649,180201230606,0
79650,180201230701,0
79651,180201230702,0
79652,180201230703,0
79653,180201230704,0
79654,180201230705,0
79655,180201230706,0
79656,180201230707,0
79657,180201250101,0
79658,180201250102,0
79659,180201250103,0
79660,180201250201,0
79661,180201250202,0
79662,180201250203,0
79663,180201250301,0
79664,180201250302,0
79665,180201250401,0
79666,180201250402,0
79667,180201250403,0
79668,180201250404,0
79669,180201250405,0
79670,180201250501,0
79671,180201250502,0
79672,180201250503,0
79673,180201250504,0
79674,180201250505,0
79675,180201250506,0
79676,180201250507,0
79677,180201250601,0
79678,180201250602,0
79679,180201250603,0
79680,180201250604,0
79681,180201250701,0
79682,180201250702,0
79683,180201250703,0
79684,180201250704,0
79685,180201250801,0
79686,180201250802,0
79687,180201250803,0
79688,180201250804,0
79689,180201250901,0
79690,180201250902,0
79691,180201250903,0
79692,180201251001,0
79693,180201251002,0
79694,180201251003,0
79695,180201260101,0
79696,180201260102,0
79697,180201260103,0
79698,180201260201,0
79699,180201260202,0
79700,180201260301,0
79701,180201260302,0
79702,180201260401,0
79703,180201260402,0
79704,180201260403,0
79705,180201260501,0
79706,180201260502,0
79707,180201280101,0
79708,180201280102,0
79709,180201280103,0
79710,180201280104,0
79711,180201280105,0
79712,180201280106,0
79713,180201280107,0
79714,180201280201,0
79715,180201280202,0
79716,180201280203,0
79717,180201280204,0
79718,180201280205,0
79719,180201280206,0
79720,180201280207,0
79721,180201280208,0
79722,180201280209,0
79723,180201280301,0
79724,180201280302,0
79725,180201280303,0
79726,180201280401,0
79727,180201280402,0
79728,180201280403,0
79729,180201280501,0
79730,180201280502,0
79731,180201280503,0
79732,180201280504,0
79733,180201280601,0
79734,180201280602,0
79735,180201280603,0
79736,180201280604,0
79737,180201290101,0
79738,180201290102,0
79739,180201290103,0
79740,180201290104,0
79741,180201290201,0
79742,180201290202,0
79743,180201290203,0
79744,180201290204,0
79745,180201290205,0
79746,180201290301,0
79747,180201290302,0
79748,180201290303,0
79749,180201290304,0
79750,180201290401,0
79751,180201290402,0
79752,180201290403,0
79753,180201290501,0
79754,180201290502,0
79755,180201290503,0
79756,180201290504,0
79757,180201290601,0
79758,180201290602,0
79759,180201290603,0
79760,180201290701,0
79761,180201290702,0
79762,180201290703,0
79763,180201510101,0
79764,180201510102,0
79765,180201510103,0
79766,180201510201,0
79767,180201510202,0
79768,180201510301,0
79769,180201510302,0
79770,180201510303,0
79771,180201510304,0
79772,180201510305,0
79773,180201510401,0
79774,180201510402,0
79775,180201510403,0
79776,180201520101,0
79777,180201520102,0
79778,180201520103,0
79779,180201520201,0
79780,180201520202,0
79781,180201520203,0
79782,180201520204,0
79783,180201520301,0
79784,180201520302,0
79785,180201520303,0
79786,180201520304,0
79787,180201520401,0
79788,180201520402,0
79789,180201520403,0
79790,180201520501,0
79791,180201520502,0
79792,180201520601,0
79793,180201520602,0
79794,180201520603,0
79795,180201520604,0
79796,180201520605,0
79797,180201520701,0
79798,180201520702,0
79799,180201520703,0
79800,180201520801,0
79801,180201520802,0
79802,180201520803,0
79803,180201520804,0
79804,180201520805,0
79805,180201520806,0
79806,180201530101,0
79807,180201530102,0
79808,180201530103,0
79809,180201530104,0
79810,180201530105,0
79811,180201530106,0
79812,180201530201,0
79813,180201530202,0
79814,180201530203,0
79815,180201530204,0
79816,180201530301,0
79817,180201530302,0
79818,180201540101,0
79819,180201540102,0
79820,180201540103,0
79821,180201540104,0
79822,180201540105,0
79823,180201540106,0
79824,180201540201,0
79825,180201540202,0
79826,180201540203,0
79827,180201540301,0
79828,180201540302,0
79829,180201540303,0
79830,180201540304,0
79831,180201540305,0
79832,180201540401,0
79833,180201540402,0
79834,180201540403,0
79835,180201540404,0
79836,180201540405,0
79837,180201540501,0
79838,180201540502,0
79839,180201550101,0
79840,180201550102,0
79841,180201550103,0
79842,180201550201,0
79843,180201550202,0
79844,180201550301,0
79845,180201550303,0
79846,180201550401,0
79847,180201550402,0
79848,180201550403,0
79849,180201550404,0
79850,180201550405,0
79851,180201560101,0
79852,180201560102,0
79853,180201560103,0
79854,180201560104,0
79855,180201560105,0
79856,180201560201,0
79857,180201560202,0
79858,180201560203,0
79859,180201560204,0
79860,180201560301,0
79861,180201560302,0
79862,180201560303,0
79863,180201560401,0
79864,180201560402,0
79865,180201560403,0
79866,180201560404,0
79867,180201560405,0
79868,180201560406,0
79869,180201560501,0
79870,180201560502,0
79871,180201560503,0
79872,180201560601,0
79873,180201560602,0
79874,180201560603,0
79875,180201560604,0
79876,180201560605,0
79877,180201560606,0
79878,180201560607,0
79879,180201570101,0
79880,180201570102,0
79881,180201570103,0
79882,180201570201,0
79883,180201570202,0
79884,180201570203,0
79885,180201570204,0
79886,180201570205,0
79887,180201570206,0
79888,180201570301,0
79889,180201570302,0
79890,180201570303,0
79891,180201570304,0
79892,180201570305,0
79893,180201570306,0
79894,180201570401,0
79895,180201570402,0
79896,180201570403,0
79897,180201570404,0
79898,180201570501,0
79899,180201570502,0
79900,180201570503,0
79901,180201570601,0
79902,180201570602,0
79903,180201570603,0
79904,180201570604,0
79905,180201570701,0
79906,180201570702,0
79907,180201570703,0
79908,180201570704,0
79909,180201580101,0
79910,180201580102,0
79911,180201580103,0
79912,180201580104,0
79913,180201580201,0
79914,180201580202,0
79915,180201580203,0
79916,180201580204,0
79917,180201580205,0
79918,180201580206,0
79919,180201580301,0
79920,180201580302,0
79921,180201580303,0
79922,180201580401,0
79923,180201580402,0
79924,180201580403,0
79925,180201590101,0
79926,180201590102,0
79927,180201590103,0
79928,180201590104,0
79929,180201590105,0
79930,180201590106,0
79931,180201590107,0
79932,180201590201,0
79933,180201590202,0
79934,180201590301,0
79935,180201590302,0
79936,180201590400,0
79937,180201590501,0
79938,180201590502,0
79939,180201590503,0
79940,180201610101,0
79941,180201610102,0
79942,180201610201,0
79943,180201610202,0
79944,180201610203,0
79945,180201610204,0
79946,180201610301,0
79947,180201610302,0
79948,180201610303,0
79949,180201610401,0
79950,180201610402,0
79951,180201620101,0
79952,180201620102,0
79953,180201620201,0
79954,180201620202,0
79955,180201620203,0
79956,180201620301,0
79957,180201620302,0
79958,180201620303,0
79959,180201620304,0
79960,180201620305,0
79961,180201620306,0
79962,180201630201,100-200
79963,180201630202,500-1000
79964,180201630302,50-100
79965,180201630606,200-500
79966,180300121301,>1000
79967,180300121302,200-500
79968,180300121303,>1000
79969,180300121401,<50
79970,180300121402,>1000
79971,180300121501,500-1000
79972,180201620307,0
79973,180201620308,0
79974,180201620401,0
79975,180201620402,0
79976,180201620403,0
79977,180201620501,0
79978,180201620502,0
79979,180201620503,0
79980,180201620504,0
79981,180201630101,0
79982,180201630102,0
79983,180201630203,0
79984,180201630301,0
79985,180201630401,0
79986,180201630402,0
79987,180201630403,0
79988,180201630404,0
79989,180201630501,0
79990,180201630502,0
79991,180201630503,0
79992,180201630504,0
79993,180201630505,0
79994,180201630601,0
79995,180201630602,0
79996,180201630603,0
79997,180201630604,0
79998,180201630605,0
79999,180201630701,0
80000,180201630702,0
80001,180201630703,0
80002,180300010101,0
80003,180300010102,0
80004,180300010103,0
80005,180300010104,0
80006,180300010105,0
80007,180300010201,0
80008,180300010202,0
80009,180300010203,0
80010,180300010204,0
80011,180300010205,0
80012,180300010301,0
80013,180300010302,0
80014,180300010303,0
80015,180300010401,0
80016,180300010402,0
80017,180300010403,0
80018,180300010404,0
80019,180300010501,0
80020,180300010502,0
80021,180300010503,0
80022,180300010504,0
80023,180300010505,0
80024,180300010506,0
80025,180300010601,0
80026,180300010602,0
80027,180300010603,0
80028,180300010604,0
80029,180300010605,0
80030,180300010606,0
80031,180300010607,0
80032,180300020101,0
80033,180300020102,0
80034,180300020103,0
80035,180300020104,0
80036,180300020201,0
80037,180300020202,0
80038,180300020203,0
80039,180300020204,0
80040,180300020205,0
80041,180300020301,0
80042,180300020302,0
80043,180300020303,0
80044,180300020304,0
80045,180300020401,0
80046,180300020402,0
80047,180300020501,0
80048,180300020502,0
80049,180300020601,0
80050,180300020602,0
80051,180300020603,0
80052,180300020604,0
80053,180300020701,0
80054,180300020702,0
80055,180300030101,0
80056,180300030102,0
80057,180300030103,0
80058,180300030104,0
80059,180300030105,0
80060,180300030106,0
80061,180300030107,0
80062,180300030108,0
80063,180300030109,0
80064,180300030110,0
80065,180300030111,0
80066,180300030201,0
80067,180300030202,0
80068,180300030203,0
80069,180300030204,0
80070,180300030205,0
80071,180300030301,0
80072,180300030302,0
80073,180300030303,0
80074,180300030304,0
80075,180300030401,0
80076,180300030402,0
80077,180300030403,0
80078,180300030404,0
80079,180300030405,0
80080,180300030406,0
80081,180300030407,0
80082,180300030501,0
80083,180300030502,0
80084,180300030503,0
80085,180300030601,0
80086,180300030602,0
80087,180300030603,0
80088,180300030604,0
80089,180300030701,0
80090,180300030702,0
80091,180300030801,0
80092,180300030802,0
80093,180300030901,0
80094,180300030902,0
80095,180300030903,0
80096,180300031000,0
80097,180300031101,0
80098,180300031102,0
80099,180300031103,0
80100,180300031104,0
80101,180300031201,0
80102,180300031202,0
80103,180300031203,0
80104,180300031204,0
80105,180300031301,0
80106,180300031302,0
80107,180300031303,0
80108,180300031304,0
80109,180300031401,0
80110,180300031402,0
80111,180300031403,0
80112,180300031404,0
80113,180300031405,0
80114,180300031406,0
80115,180300031501,0
80116,180300031502,0
80117,180300031503,0
80118,180300031504,0
80119,180300031601,0
80120,180300031602,0
80121,180300040101,0
80122,180300040102,0
80123,180300040103,0
80124,180300040104,0
80125,180300040201,0
80126,180300040202,0
80127,180300040203,0
80128,180300040204,0
80129,180300040301,0
80130,180300040302,0
80131,180300040303,0
80132,180300040304,0
80133,180300040305,0
80134,180300040306,0
80135,180300040307,0
80136,180300040401,0
80137,180300040402,0
80138,180300040403,0
80139,180300040404,0
80140,180300040405,0
80141,180300050101,0
80142,180300050102,0
80143,180300050103,0
80144,180300050201,0
80145,180300050202,0
80146,180300050203,0
80147,180300050301,0
80148,180300050302,0
80149,180300050303,0
80150,180300050304,0
80151,180300050401,0
80152,180300050402,0
80153,180300050403,0
80154,180300050404,0
80155,180300050501,0
80156,180300050502,0
80157,180300050503,0
80158,180300050601,0
80159,180300050602,0
80160,180300050603,0
80161,180300050604,0
80162,180300050605,0
80163,180300050701,0
80164,180300050702,0
80165,180300050801,0
80166,180300050802,0
80167,180300050803,0
80168,180300050804,0
80169,180300050901,0
80170,180300050902,0
80171,180300050903,0
80172,180300050904,0
80173,180300060101,0
80174,180300060102,0
80175,180300060103,0
80176,180300060201,0
80177,180300060202,0
80178,180300060203,0
80179,180300060204,0
80180,180300060301,0
80181,180300060302,0
80182,180300060303,0
80183,180300060401,0
80184,180300060402,0
80185,180300060403,0
80186,180300060501,0
80187,180300060502,0
80188,180300060503,0
80189,180300060601,0
80190,180300060602,0
80191,180300060603,0
80192,180300060701,0
80193,180300060702,0
80194,180300060703,0
80195,180300060801,0
80196,180300060802,0
80197,180300060803,0
80198,180300060804,0
80199,180300060805,0
80200,180300060901,0
80201,180300060902,0
80202,180300061001,0
80203,180300061002,0
80204,180300070101,0
80205,180300070102,0
80206,180300070103,0
80207,180300070201,0
80208,180300070202,0
80209,180300070203,0
80210,180300070301,0
80211,180300070302,0
80212,180300070303,0
80213,180300070304,0
80214,180300070305,0
80215,180300070401,0
80216,180300070402,0
80217,180300070403,0
80218,180300070501,0
80219,180300070502,0
80220,180300070503,0
80221,180300070601,0
80222,180300070602,0
80223,180300070603,0
80224,180300070701,0
80225,180300070702,0
80226,180300070703,0
80227,180300070801,0
80228,180300070802,0
80229,180300070901,0
80230,180300070902,0
80231,180300071001,0
80232,180300071002,0
80233,180300071003,0
80234,180300071004,0
80235,180300071101,0
80236,180300071102,0
80237,180300071103,0
80238,180300071201,0
80239,180300071202,0
80240,180300071203,0
80241,180300071204,0
80242,180300071205,0
80243,180300071206,0
80244,180300071301,0
80245,180300071302,0
80246,180300071303,0
80247,180300071401,0
80248,180300071402,0
80249,180300071403,0
80250,180300090101,0
80251,180300090102,0
80252,180300090103,0
80253,180300090201,0
80254,180300090202,0
80255,180300090203,0
80256,180300090204,0
80257,180300090205,0
80258,180300090206,0
80259,180300090207,0
80260,180300090208,0
80261,180300090301,0
80262,180300090302,0
80263,180300090303,0
80264,180300090401,0
80265,180300090402,0
80266,180300090403,0
80267,180300090501,0
80268,180300090502,0
80269,180300090503,0
80270,180300090504,0
80271,180300090505,0
80272,180300090506,0
80273,180300090601,0
80274,180300090602,0
80275,180300090603,0
80276,180300090604,0
80277,180300090605,0
80278,180300090606,0
80279,180300090607,0
80280,180300090608,0
80281,180300090701,0
80282,180300090702,0
80283,180300090703,0
80284,180300090704,0
80285,180300090801,0
80286,180300090802,0
80287,180300090803,0
80288,180300090804,0
80289,180300090901,0
80290,180300090902,0
80291,180300090903,0
80292,180300090904,0
80293,180300090905,0
80294,180300090906,0
80295,180300090907,0
80296,180300090908,0
80297,180300091001,0
80298,180300091002,0
80299,180300091003,0
80300,180300100101,0
80301,180300100102,0
80302,180300100103,0
80303,180300100104,0
80304,180300100201,0
80305,180300100202,0
80306,180300100203,0
80307,180300100204,0
80308,180300100205,0
80309,180300100206,0
80310,180300100207,0
80311,180300100208,0
80312,180300100301,0
80313,180300100302,0
80314,180300100303,0
80315,180300100304,0
80316,180300100305,0
80317,180300100306,0
80318,180300100307,0
80319,180300100308,0
80320,180300100309,0
80321,180300100401,0
80322,180300100402,0
80323,180300100403,0
80324,180300100404,0
80325,180300100501,0
80326,180300100502,0
80327,180300100503,0
80328,180300100504,0
80329,180300100601,0
80330,180300100602,0
80331,180300100603,0
80332,180300100604,0
80333,180300100605,0
80334,180300100606,0
80335,180300100701,0
80336,180300100702,0
80337,180300100703,0
80338,180300100704,0
80339,180300100801,0
80340,180300100802,0
80341,180300100803,0
80342,180300100804,0
80343,180300100805,0
80344,180300100806,0
80345,180300120101,0
80346,180300120102,0
80347,180300120103,0
80348,180300120104,0
80349,180300120201,0
80350,180300120202,0
80351,180300120203,0
80352,180300120204,0
80353,180300120205,0
80354,180300120206,0
80355,180300120207,0
80356,180300120301,0
80357,180300120302,0
80358,180300120303,0
80359,180300120304,0
80360,180300120401,0
80361,180300120402,0
80362,180300120403,0
80363,180300120501,0
80364,180300120502,0
80365,180300120503,0
80366,180300120504,0
80367,180300120601,0
80368,180300120602,0
80369,180300120603,0
80370,180300120604,0
80371,180300120605,0
80372,180300120606,0
80373,180300120701,0
80374,180300120702,0
80375,180300120703,0
80376,180300120704,0
80377,180300120801,0
80378,180300120802,0
80379,180300120803,0
80380,180300120804,0
80381,180300120805,0
80382,180300120806,0
80383,180300120901,0
80384,180300120902,0
80385,180300121001,0
