,ec_county,child_ec_county,support_ratio_county,volunteering_rate_county,civic_organizations_county,clustering_county
2378,1.15819,1.24204,0.95604002,0.073360004,0.0084199999,0.094959997
2379,0.56233001,,0.99825001,0.074579999,0.019200001,0.15673999
2380,1.13397,0.88047999,0.98614001,0.04053,0.02727,0.10723
2381,1.16277,,0.99327999,0.088869996,0.01608,0.1223
2382,0.89946002,1.1655101,0.99694997,0.063089997,0.027240001,0.13042
2383,1.00753,0.89757001,0.96337003,0.063989997,0.024320001,0.097609997
2384,,,0.98990327,0.071350336,0.0096532702,0.11646814
2385,1.19283,,0.99682999,0.036339998,0.02801,0.12507001
2386,0.90403998,1.09052,0.98527002,0.070699997,0.01256,0.094719999
2387,0.90495002,0.93695003,0.99198997,0.065580003,0.020880001,0.1112
2388,0.33048001,0.38385999,0.99861002,0.096809998,0.01646,0.1258
2389,0.83902001,0.9745,0.98544002,0.05883,0.018069999,0.090089999
2390,1.15097,,0.99980003,0.11785,0.034559999,0.13689999
2391,1.23702,,0.99770999,0.073279999,0.034759998,0.13256
2392,0.65166998,0.74804997,0.99855,0.062210001,0.01787,0.14309999
2393,1.01472,,0.99023998,0.073260002,0.00765,0.12407
2394,1.08323,1.0184799,0.99558002,0.07102,0.02544,0.13131
2395,0.97946,,0.98031998,0.11455,0.02299,0.11839
2396,,,0.99567723,0.059301987,0.019279245,0.12354407
2397,0.29469001,,0.99844998,0.064130001,0.0078699999,0.1225
2398,0.86050999,0.87015998,0.99708003,0.092320003,0.017990001,0.13937999
2399,1.14179,0.92227,0.98158997,0.10764,0.02438,0.10095
2400,1.1800801,1.15312,0.97725999,0.083829999,0.01283,0.10746
2401,0.84601998,0.68650001,0.99993002,0.11439,0.034979999,0.13166
2402,0.93689001,0.98142999,0.99458998,0.078510001,0.017829999,0.11587
2403,,,0.99414873,0.099675767,0.0052331635,0.13706914
2404,0.75264001,0.78737998,0.97724998,0.067510001,0.01921,0.098679997
2405,0.62904,0.67777997,0.99146003,0.04899,0.01382,0.10837
2406,0.63856,0.55717999,0.99730003,0.063150004,0.01839,0.12949
2407,0.59378999,0.61953002,0.99289,0.045910001,0.0118,0.12609001
2408,0.77205002,0.79493999,0.98776001,0.06837,0.01902,0.092940003
2409,0.68295002,0.80286998,0.99109,0.045809999,0.02021,0.092629999
2410,0.58462,0.59122002,0.99888003,0.05201,0.01327,0.127
2411,0.76207,0.77923,0.99040002,0.064099997,0.019400001,0.12177
2412,0.69080001,0.63624001,0.99532002,0.04848,0.016349999,0.11674
2413,0.60005999,0.44429001,0.99079001,0.067489997,0.02077,0.10998
2414,0.84446001,0.78504997,0.98102999,0.082429998,0.01399,0.10258
2415,0.75444001,0.68335998,0.99223,0.05271,0.01761,0.12159
2416,0.60639,0.50724,0.99827999,0.062720001,0.01463,0.13072
2417,0.66702998,,0.99852997,0.075910002,0.01825,0.15772
2418,0.53513002,0.47446999,0.99533999,0.045219999,0.01117,0.11768
2419,0.69243002,0.73861003,0.98769999,0.15019999,0.01322,0.1007
2420,0.67750001,0.62216997,0.99479997,0.084919997,0.01055,0.1265
2421,0.62562001,0.60891002,0.99557,0.051509999,0.021570001,0.10883
2422,0.71960002,0.72592002,0.97324997,0.064659998,0.01571,0.084890001
2423,0.75637001,0.63854998,0.99620998,0.058150001,0.024019999,0.13931
2424,0.63034999,0.69918001,0.99549001,0.10678,0.0146,0.12389
2425,0.74438,0.73885,0.99438,0.068109997,0.01309,0.11066
2426,0.62905002,0.70086002,0.99821001,0.099930003,0.0142,0.12227
2427,0.83490002,0.68678999,0.98132002,0.068429999,0.018929999,0.11173
2428,0.57985002,0.45442,0.99730998,0.055659998,0.01415,0.15239
2429,0.69016999,0.70748001,0.99655998,0.088129997,0.020579999,0.11803
2430,0.70519,0.65345001,0.99382001,0.047400001,0.01342,0.11173
2431,0.66206998,0.70432001,0.99690002,0.050039999,0.018850001,0.12152
2432,0.59908998,0.43847001,0.98641002,0.04549,0.0086200004,0.11528
2433,0.59437001,0.50985998,0.99372,0.076629996,0.01384,0.10525
2434,0.60712999,0.50518,0.99803001,0.04521,0.02399,0.16357
2435,0.56844002,0.6785,0.99046999,0.039639998,0.01207,0.10071
2436,0.75304002,0.87696999,0.98949999,0.06019,0.01712,0.093819998
2437,0.51174003,,0.99770999,0.02503,0.01555,0.19145
2438,0.59661001,0.51222003,0.99680001,0.035980001,0.01306,0.15356
2439,0.69696999,0.59428,0.99809998,0.081139997,0.019330001,0.12358
2440,0.59419,0.58249998,0.9892,0.10584,0.0099099996,0.11113
2441,0.50795001,0.45829999,1.0,0.049229998,0.018619999,0.15208
2442,0.69380999,0.62791002,0.99699998,0.11732,0.01342,0.12611
2443,0.6868,0.59691,0.99673003,0.054919999,0.01811,0.11775
2444,0.68589997,0.56748998,0.99040997,0.133,0.01718,0.11676
2445,0.71349001,0.57716,0.99557,0.088650003,0.01288,0.14422999
2446,0.67760998,0.68068999,0.99598002,0.04682,0.01418,0.13203999
2447,0.65932,0.56317002,0.98825002,0.079369999,0.016140001,0.12788001
2448,0.69108999,0.67571998,0.96885002,0.05531,0.01462,0.09302
2449,0.5571,0.48488,0.99779999,0.052060001,0.022190001,0.14930999
2450,0.78470999,0.88725001,0.98227,0.083769999,0.015699999,0.090300001
2451,0.52592999,,0.99883997,0.050319999,0.017720001,0.14552
2452,0.56652999,0.56914997,0.99772,0.095519997,0.0086899996,0.14373
2453,0.67153001,0.61181998,0.99813998,0.063320003,0.015,0.12477
2454,0.68299001,0.50779998,0.99719,0.13055,0.01556,0.14067
2455,0.66999,0.80628997,0.99531001,0.05187,0.01295,0.11772
2456,0.71500999,0.71372998,0.98373002,0.053690001,0.01787,0.10424
2457,0.65197998,0.67611003,0.99391001,0.055920001,0.017440001,0.10205
2458,0.74825001,0.69621998,0.99436003,0.04428,0.017209999,0.12082
2459,0.62804002,0.63511002,0.99773997,0.081200004,0.01012,0.13421001
2460,0.61183,0.73345,0.99372,0.045680001,0.01395,0.10812
2461,0.63818997,0.62054998,0.99659002,0.049070001,0.0121,0.13037001
2462,0.72364998,0.67930001,0.98931998,0.079920001,0.01196,0.11128
2463,0.80249,0.56353003,0.98654002,0.070840001,0.01295,0.097549997
2464,0.58504999,0.63902003,0.98619002,0.071970001,0.01143,0.10402
2465,0.60153002,0.56006002,0.99321002,0.039779998,0.01405,0.10982
2466,0.83792001,1.00871,0.96868002,0.075970002,0.0073500001,0.085110001
2467,0.84228998,0.84915,0.99312001,0.19999,0.01873,0.13087
2468,0.64822,0.70845002,0.99641001,0.04061,0.0197,0.12560999
2469,0.6631,0.70045,0.99813002,0.038800001,0.01998,0.12332
2470,0.70015001,0.52526999,0.99583,0.05861,0.015690001,0.13614
2471,0.68383998,0.56862003,0.99882001,0.17278001,0.01857,0.15751
2472,0.66235,,0.99526,0.03568,0.01549,0.16636001
2473,0.64074999,0.63911998,0.98727,0.069640003,0.01987,0.11746
2474,0.74646997,0.77460998,0.99272001,0.072109997,0.019130001,0.10684
2475,0.59630001,0.64929998,0.99326998,0.034109998,0.01485,0.10587
2476,0.67638999,0.81920999,0.99177998,0.049070001,0.015729999,0.1091
2477,0.76104999,0.85812002,0.98501003,0.087559998,0.01548,0.10415
2478,0.82494003,1.07787,0.97035003,0.060369998,0.01049,0.090410002
2479,0.57778001,0.50669998,0.99937999,0.084509999,0.01128,0.16866
2480,0.63419002,0.58021998,0.99449003,0.041609999,0.01609,0.12837
2481,0.67552,0.66658998,0.98668998,0.056809999,0.016829999,0.094949998
2482,0.52814001,0.73611999,0.99208999,0.0535,0.01158,0.083140001
2483,0.71149999,0.61453998,0.99465001,0.055160001,0.01426,0.12127
2484,0.81932002,0.58863997,0.99357003,0.067539997,0.020300001,0.12439
2485,0.67641002,0.70354998,0.98812997,0.071330003,0.019069999,0.098980002
2486,0.82476002,0.86927003,0.98154002,0.07361,0.01743,0.096469998
2487,0.80690002,0.97367001,0.99408001,0.059939999,0.01289,0.11447
2488,0.67444003,0.55531001,0.98817998,0.087930001,0.016100001,0.11501
2489,0.62787998,0.44114,0.98975998,0.087480001,0.017379999,0.11978
2490,0.60087001,0.42227,0.98851001,0.05229,0.0096699996,0.11171
2491,0.59694999,,0.99294001,0.0583,0.01456,0.13294999
2492,0.60272002,0.58195001,0.99427998,0.16778,0.01327,0.11648
2493,0.74717999,0.73291999,0.98194999,0.074830003,0.015799999,0.094379999
2494,0.68234003,0.62623,0.99994999,0.10644,0.01661,0.15808
2495,0.76284999,0.67729998,0.99528998,0.096720003,0.020020001,0.11662
2496,0.62506998,0.45565,0.99190998,0.076949999,0.01273,0.11297
2497,1.1341701,1.2929,0.94541001,0.074730001,0.02128,0.086819999
2498,0.85267001,0.91118002,0.97368997,0.083580002,0.01332,0.090329997
2499,0.68866998,0.69498998,0.99404001,0.051320001,0.01543,0.10718
2500,0.84294999,1.12675,0.99835998,0.039889999,0.01073,0.10767
2501,0.69543999,0.75809002,0.99642998,0.14041001,0.01405,0.10558
2502,0.80969,0.80295002,0.98879999,0.09945,0.02668,0.10358
2503,0.87865001,1.06295,0.99176002,0.060090002,0.027279999,0.11293
2504,1.07024,,0.98859,0.072999999,0.033229999,0.097560003
2505,0.68539,0.81388998,0.98694998,0.06498,0.0090300003,0.099289998
2506,0.82190001,0.97577,0.99119002,0.099059999,0.021400001,0.10921
2507,0.56537998,0.69050997,0.99754,0.03373,0.01564,0.11395
2508,0.92465001,0.98097003,0.98369998,0.11108,0.033690002,0.095239997
2509,0.66676003,0.92750001,0.96836001,0.057360001,0.017969999,0.09172
2510,0.84042001,,0.99851,0.04104,0.025180001,0.13619
2511,0.67040998,0.73214,0.99680001,0.03923,0.0109,0.11016
2512,0.77035999,0.95502001,0.97250003,0.047759999,0.0123,0.083070002
2513,0.71173,0.81053001,0.96619999,0.042479999,0.0099999998,0.077760004
2514,0.97692001,0.97136003,0.98679,0.077249996,0.060249999,0.099550001
2515,0.81014001,0.82642001,0.98368001,0.043540001,0.02173,0.096929997
2516,0.67631,0.90003002,0.99550998,0.087719999,0.01503,0.10942
2517,0.83867002,1.1398,0.97718,0.05266,0.01276,0.092320003
2518,0.82018,1.03677,0.98505002,0.05706,0.015830001,0.097489998
2519,0.98229998,0.94836003,0.99377,0.13477001,0.036910001,0.10291
2520,,,0.99656856,0.069683328,0.047466237,0.10951132
2521,0.47837001,0.63380003,1.0,0.071520001,0.01147,0.15802
2522,0.76362997,0.78619999,0.99438,0.055830002,0.016140001,0.098569997
2523,0.79666001,0.89195001,0.99046999,0.11022,0.020129999,0.1041
2524,0.83811003,0.83336997,0.98861998,0.056779999,0.03064,0.09967
2525,0.68268001,0.78467,0.98501003,0.061159998,0.018999999,0.10284
2526,0.74904001,0.93730003,0.99715,0.074409999,0.016039999,0.12582999
2527,0.85600001,0.94797999,0.97992998,0.080410004,0.020950001,0.09567
2528,0.48561999,0.58761001,0.98868001,0.024180001,0.0078499997,0.083549999
2529,0.69485003,0.64050001,0.99233001,0.043299999,0.01591,0.11674
2530,1.04585,1.19245,0.99342,0.13969,0.01681,0.098569997
2531,0.73061001,0.79054999,0.99572003,0.07429,0.0153,0.12078
2532,0.62001997,0.64477998,0.99603999,0.12924001,0.01189,0.12392
2533,0.85763001,1.31888,0.98018998,0.082180001,0.01011,0.10181
2534,0.64780998,0.70033997,0.99325001,0.062100001,0.01389,0.10625
2535,0.78938001,0.90996999,1.0,0.0999,0.01667,0.14008
2536,0.90792,0.87352002,0.98550999,0.084849998,0.02778,0.10301
2537,0.65393001,,0.99848002,0.02585,0.016279999,0.11301
2538,0.9702,,0.99408001,0.083310001,0.029039999,0.097000003
2539,0.72548997,0.77802002,0.99874997,0.04699,0.020230001,0.11777
2540,1.0616699,1.34808,0.92970997,0.072959997,0.01268,0.08433
2541,0.75351,,1.0,0.058350001,0.02083,0.1435
2542,0.73430002,0.90377998,0.99664003,0.041080002,0.020500001,0.1209
2543,0.99019003,1.17737,0.96214998,0.074950002,0.01448,0.084940001
2544,0.74312001,0.85772997,0.99172002,0.054680001,0.01448,0.1123
2545,,,0.98598343,0.030012129,0.013142718,0.10938022
2546,0.80071998,0.89660001,0.99492002,0.065949999,0.01994,0.10952
2547,0.83302999,0.93615001,0.96425998,0.06033,0.01362,0.088480003
2548,,,0.99693525,0.077123918,0.040715389,0.12246575
2549,0.77411997,1.24866,0.99957001,0.021989999,0.01124,0.13330001
2550,0.75739002,,0.9989,0.0188,0.01102,0.14206
2551,0.72017002,0.65828001,0.99611002,0.1216,0.02674,0.10676
2552,0.77182001,,0.99680001,0.01939,0.02747,0.12953
2553,0.64752001,0.96512002,0.99532998,0.060150001,0.01162,0.11483
2554,0.63424999,0.77551001,0.96223003,0.040119998,0.01254,0.081050001
2555,0.63875997,0.69084001,0.99760002,0.0317,0.01374,0.11524
2556,0.57874,0.64244998,0.99550003,0.028100001,0.0086500002,0.10686
2557,0.83983999,0.75549001,0.99653,0.04854,0.01942,0.11205
2558,0.98328,1.23541,0.93413001,0.06983,0.0095100002,0.086039998
2559,0.77981001,1.0150501,0.99728,0.052620001,0.02919,0.11769
2560,,,0.99418873,0.020331247,0.037488196,0.10460667
2561,0.57446003,0.70245999,0.99953997,0.024189999,0.01131,0.14177001
2562,0.91601002,,0.9964,0.042210001,0.026799999,0.11634
2563,0.59026998,0.64345998,0.99852002,0.02203,0.0047300002,0.15853
2564,0.78671002,0.79961997,0.99554002,0.19414,0.02275,0.11076
2565,0.78214997,1.02469,0.98544002,0.033690002,0.00648,0.079899997
2566,0.69123,,0.99809998,0.060290001,0.04225,0.12486
2567,0.82852,1.10686,0.97977,0.0526,0.01481,0.092979997
2568,0.64658999,0.63757002,0.98031998,0.030540001,0.0088999998,0.076970004
2569,0.86059999,1.00358,0.99031001,0.05517,0.02189,0.097499996
2570,0.56549001,0.57253999,0.99458998,0.079800002,0.017960001,0.12515
2571,0.83718997,0.92117,0.99036998,0.074019998,0.01956,0.10395
2572,0.8592,0.86025,0.99566001,0.055659998,0.03029,0.11909
2573,0.86805999,,0.99471003,0.037780002,0.01922,0.11408
2574,0.69265002,0.77278,0.99741,0.037330002,0.02201,0.1197
2575,,,0.99752891,0.30873594,0.045566134,0.13127731
2576,0.85812998,1.09045,0.95133001,0.061209999,0.01155,0.088160001
2577,0.80655003,1.02798,0.99040002,0.079530001,0.022919999,0.10681
2578,0.76169997,1.06358,0.99535,0.048110001,0.01812,0.11456
2579,0.56471002,0.73572999,0.99791002,0.044989999,0.01086,0.13161001
2580,0.82081997,1.04704,0.99338001,0.034150001,0.0073899999,0.12389
2581,0.83270001,1.06902,0.98408002,0.064680003,0.01503,0.094099998
2582,0.75414002,,0.9993,0.073449999,0.016519999,0.14259
2583,0.84829998,0.90903997,0.99520999,0.063720003,0.03576,0.10915
2584,,,0.9929772,0.027360562,0.026536714,0.10536134
2585,0.88993001,1.07222,0.99418998,0.11518,0.02909,0.1102
2586,0.63777,0.83519,0.99730998,0.047449999,0.019610001,0.12941
2587,0.74809998,0.90900999,0.99739999,0.05768,0.015,0.11206
2588,0.82727998,0.88861001,0.98870999,0.080679998,0.01702,0.096079998
2589,0.71904999,0.83604997,0.99206001,0.05779,0.01533,0.09753
2590,0.82354999,0.8484,0.98860002,0.049600001,0.01633,0.10336
2591,0.85474002,1.04396,0.95104003,0.074510001,0.01049,0.083740003
2592,0.61313999,0.60513002,0.99655002,0.03819,0.01422,0.10454
2593,,,0.99845695,0.035253618,0.02905078,0.11935971
2594,0.85563999,0.84785002,0.99246001,0.11334,0.025319999,0.11004
2595,0.76011997,0.9601,0.99958998,0.054609999,0.01233,0.1198
2596,0.80598998,,1.0,0.043260001,0.028820001,0.14146
2597,0.91417003,1.12656,0.98760998,0.16384,0.01087,0.10027
2598,0.67668003,0.84483999,0.96063,0.04456,0.0099400003,0.079460002
2599,0.67927003,0.90170002,0.99408001,0.073100001,0.01781,0.11236
2600,0.78201997,0.79672003,0.99653,0.090740003,0.01843,0.11638
2601,0.85219002,1.0323,0.94369,0.066320002,0.01292,0.087750003
2602,0.8549,1.12142,0.99805999,0.073909998,0.023949999,0.12348
2603,0.75220001,0.81836998,0.98983002,0.05895,0.01435,0.10026
2604,0.52191001,0.56759,0.98246998,0.020640001,0.0056500002,0.080689996
2605,0.74773002,0.81375003,0.98762,0.049989998,0.017580001,0.099849999
2606,0.73356003,0.81721002,0.98857999,0.05559,0.0142,0.097730003
2607,0.90656,1.01838,0.97801,0.075620003,0.0187,0.087540001
2608,0.79097003,0.91211998,0.99532998,0.039250001,0.016620001,0.10791
2609,0.65561998,0.63554001,0.99926001,0.10482,0.02176,0.12818
2610,0.76109999,0.83973002,0.99879003,0.052900001,0.01368,0.1093
2611,,,0.9957611,0.020763602,0.018998913,0.11338421
2612,0.82055002,0.90805,0.98333001,0.064659998,0.016209999,0.096179999
2613,0.80466998,1.00674,0.99764001,0.12104,0.01495,0.1175
2614,,,0.98937774,0.23962601,0.024603065,0.097052641
2615,0.82705998,0.90753001,0.99387997,0.18675999,0.029990001,0.11502
2616,0.83033001,1.0495501,0.99673003,0.072059996,0.01657,0.12579
2617,0.81098002,0.90985,0.99572998,0.1194,0.01485,0.12203
2618,,,0.98050743,0.10319689,0.065539166,0.10492659
2619,0.67346001,0.89666998,0.99396998,0.10974,0.01104,0.10759
2620,0.57916999,0.90118003,0.99770999,0.0144,0.0087700002,0.20110001
2621,0.64227998,0.87343001,0.99870002,0.027240001,0.0093200002,0.12355
2622,0.86857998,0.99857002,0.97065002,0.056740001,0.00966,0.085790001
2623,0.79263997,0.76753002,0.98878002,0.040589999,0.017379999,0.10575
2624,0.72005999,1.04932,0.99848998,0.0339,0.01503,0.12692
2625,0.78201997,0.98645997,0.96099001,0.045430001,0.0125,0.09217
2626,1.02351,1.21639,0.95951998,0.063069999,0.025459999,0.08969
2627,0.79914999,0.77078003,0.99285001,0.061099999,0.029239999,0.10011
2628,0.80001998,,0.99757999,0.1309,0.029759999,0.12724
2629,,,0.99588811,0.12465426,0.029775431,0.12848695
2630,0.73377001,0.84735,0.99475002,0.044360001,0.0138,0.10664
2631,0.77196997,,0.99861997,0.045299999,0.020609999,0.13402
2632,0.71825999,0.80199999,0.99906999,0.063529998,0.017550001,0.12279
2633,0.65913999,0.70326,0.99782997,0.049260002,0.01802,0.11922
2634,0.85227001,1.01665,0.98717999,0.10355,0.01991,0.10037
2635,0.58717,0.91895998,0.99699998,0.026179999,0.01262,0.15001
2636,0.81727999,0.99168998,0.99690998,0.059039999,0.01723,0.12603
2637,0.82529998,0.88356,0.99777001,0.096320003,0.021360001,0.12182
2638,0.79465997,1.05641,0.99392998,0.067769997,0.022849999,0.10897
2639,0.70385998,0.95406997,0.98337001,0.07141,0.01271,0.096519999
2640,0.65666002,0.69102001,0.99812001,0.050949998,0.02159,0.12279
2641,0.80715001,,0.99838001,0.049679998,0.02084,0.12082
2642,0.80335999,0.96859002,0.99285001,0.10561,0.01125,0.1173
2643,0.80267,0.86887002,0.98320001,0.068230003,0.02619,0.10117
2644,0.76855999,0.92638999,0.99087,0.060309999,0.01373,0.088890001
2645,0.85031998,0.77876002,0.98991001,0.1035,0.01599,0.10272
2646,0.69806999,0.78211999,0.99883997,0.067699999,0.0176,0.1209
2647,0.68001002,0.86062998,0.99409997,0.043110002,0.01592,0.097290002
2648,,,0.98908442,0.034565095,0.021424251,0.10449245
2649,0.69716001,0.91503,0.99520999,0.090960003,0.018650001,0.1172
2650,0.76415002,0.7367,0.98745,0.065499999,0.028899999,0.10695
2651,0.87796998,,0.98242998,0.066809997,0.0083699999,0.093350001
2652,0.88789999,,0.99730998,0.032710001,0.02675,0.1218
2653,0.71632999,0.82937002,0.99689001,0.056930002,0.0144,0.11797
2654,0.68305999,0.56156999,0.99721003,0.040580001,0.0038099999,0.10959
2655,0.78584999,0.99941999,0.99033999,0.044969998,0.016480001,0.11019
2656,0.64155,,0.99624997,0.074929997,0.023600001,0.11153
2657,0.84231001,1.1839401,0.98220003,0.04042,0.0104,0.085249998
2658,0.72762001,0.70525002,0.99544001,0.076920003,0.017899999,0.11822
2659,0.85066998,,0.99487001,0.078780003,0.01946,0.10835
2660,0.79342997,0.85513997,0.99725997,0.11237,0.02193,0.11715
2661,0.84710002,0.90592003,0.99400002,0.07079,0.02674,0.11339
2662,0.84201998,1.05314,0.95810997,0.064309999,0.01141,0.08461
2663,0.62011999,0.83199,0.99735999,0.25261,0.01167,0.11219
2664,0.66114998,0.64529997,0.99221998,0.05951,0.018580001,0.11737
2665,0.70853001,0.7234,0.99378997,0.078560002,0.01843,0.10582
2666,0.67293,0.84965003,0.99602002,0.04061,0.01547,0.11227
2667,0.79048997,0.74984002,0.99278998,0.13565999,0.01677,0.12377
2668,0.71263999,0.82736999,0.99774998,0.04135,0.016589999,0.11052
2669,0.72533,0.89911002,0.98667997,0.041390002,0.01126,0.083130002
2670,0.66895002,0.77721,0.99827999,0.04414,0.01493,0.12706999
2671,1.1142499,1.07802,0.99599999,0.044670001,0.01542,0.098580003
2672,0.83389997,1.07574,0.99457997,0.16901,0.01169,0.10948
2673,0.75871998,0.81923002,0.99383998,0.059179999,0.020810001,0.10654
2674,0.78579998,0.93044001,0.99623001,0.074670002,0.016249999,0.11517
2675,0.97498,1.1877199,0.96673,0.07378,0.01514,0.084700003
2676,0.61421001,0.91911,0.99444997,0.02345,0.01863,0.10892
2677,0.81389999,0.84606999,0.99909002,0.029510001,0.01107,0.12729
2678,0.72953999,0.79285002,0.99110001,0.077200003,0.01514,0.10249
2679,0.69432998,0.68997997,0.97873002,0.050299998,0.018959999,0.088090003
2680,0.8477,,0.99378002,0.069949999,0.023709999,0.11976
2681,0.79636002,0.84789997,0.98784,0.06109,0.02234,0.10362
2682,0.85433,1.33592,0.98338997,0.064089999,0.0077999998,0.087580003
2683,0.74109,0.87842,0.99675,0.037,0.01215,0.12171
2684,0.87980002,,0.99555999,0.049380001,0.042920001,0.11258
2685,0.70543998,0.66964,0.99861997,0.074500002,0.01458,0.12887999
2686,0.72328001,0.75422001,0.99567002,0.02768,0.00942,0.11479
2687,0.73110998,0.90605003,0.99777001,0.13958,0.018829999,0.14255001
2688,0.71644998,0.84170997,0.99620998,0.084770001,0.018209999,0.12388
2689,0.94744998,1.353,0.94736999,0.066419996,0.01121,0.082780004
2690,0.76265001,0.73917001,0.99633998,0.03238,0.026249999,0.11598
2691,0.72330999,0.88773,0.99318999,0.086089998,0.017790001,0.10858
2692,0.78754997,0.86264998,0.99708003,0.075379997,0.0147,0.127
2693,0.64100999,,0.99616998,0.066600002,0.017550001,0.12805
2694,0.75695002,0.77239001,0.97047001,0.060210001,0.01204,0.095179997
2695,0.74300998,0.96794999,0.98303002,0.05319,0.0096300002,0.10159
2696,0.73303002,0.73276001,0.99732,0.037519999,0.022709999,0.13612001
2697,0.78022999,,0.99706,0.045820002,0.01091,0.1223
2698,0.78162003,0.98558003,0.99725002,0.063979998,0.0163,0.12138
2699,0.88690001,,0.99857002,0.05192,0.046020001,0.11885
2700,0.63335001,0.79010999,0.99777001,0.049369998,0.01086,0.12980001
2701,0.71311998,,0.99181002,0.09251,0.0065299999,0.10942
2702,0.75515002,0.80592,0.99087,0.059209999,0.019509999,0.095090002
2703,0.95037001,1.00598,0.98717999,0.074089997,0.028860001,0.09798
2704,0.50836003,0.46836001,0.99761999,0.01111,0.0041399999,0.1087
2705,0.76441002,0.83745003,0.99752998,0.10432,0.01501,0.14743
2706,0.95087999,,0.99230999,0.081739999,0.01729,0.10419
2707,,,0.99808848,0.033803124,0.0204711,0.13305759
2708,0.77819997,,1.0,0.050039999,0.028750001,0.11902
2709,0.66207999,0.70037001,0.99743998,0.083269998,0.016489999,0.125
2710,0.75234997,1.02158,0.96616,0.05026,0.0132,0.084660001
2711,0.80875999,0.93435001,0.99005002,0.04944,0.01585,0.08698
2712,0.63616002,0.78928,0.99778998,0.064000003,0.01362,0.117
2713,,,0.99697036,0.24429174,0.028431563,0.10523897
2714,0.61958998,0.54012001,0.99691999,0.03125,0.0141,0.11777
2715,0.78692001,0.93298,0.99374998,0.04493,0.01489,0.091300003
2716,0.81379002,0.91847003,0.94923002,0.079149999,0.01303,0.079379998
2717,0.75336999,0.71634001,0.98907,0.07632,0.01627,0.10505
2718,0.84077001,0.86822999,0.99189001,0.13163,0.01853,0.11059
2719,0.81557,0.82967001,0.98069,0.07045,0.01825,0.095959999
2720,0.88827997,,0.99776,0.088320002,0.01425,0.11622
2721,0.61726999,0.5535,0.99760997,0.040229999,0.0125,0.12126
2722,0.77535999,0.61698997,0.99647999,0.050299998,0.01064,0.10805
2723,0.86023998,0.92596,0.98961002,0.05934,0.019850001,0.10158
2724,0.76161999,0.98525,0.99616998,0.05356,0.01265,0.095239997
2725,0.82393003,0.97552001,0.98771,0.056559999,0.02066,0.10431
2726,0.72937,0.94651002,0.96816999,0.054140002,0.01746,0.093979999
2727,0.80839998,1.05514,0.99447,0.071649998,0.00697,0.11711
2728,0.82129002,0.88466001,0.99618,0.083959997,0.024730001,0.11499
2729,0.58604997,0.69700003,0.99216002,0.031060001,0.00422,0.08777
2730,0.71438003,0.84539998,0.99772,0.040849999,0.01331,0.1248
2731,0.83652002,,0.99673003,0.070900001,0.029039999,0.12184
2732,0.78311002,0.80378002,0.99598002,0.059209999,0.016249999,0.10062
2733,0.68305999,0.81414998,0.99896002,0.05455,0.019850001,0.13643
2734,0.44778001,0.59086001,0.99681002,0.03026,0.00825,0.11565
2735,0.99892998,1.08822,0.93181998,0.06622,0.0097099999,0.082869999
2736,0.84755999,1.1064399,0.98361999,0.0757,0.01307,0.099179998
2737,0.69106001,0.98720998,0.99260998,0.038800001,0.00361,0.10499
2738,0.91407001,1.04249,0.98098999,0.071280003,0.021570001,0.091849998
2739,0.83902001,0.81160998,0.98900998,0.067829996,0.02241,0.10675
2740,0.71538001,1.0057,0.99572998,0.0197,0.0104,0.11845
2741,0.78574997,0.86793,0.99693,0.099830002,0.02249,0.12034
2742,0.49759999,0.45800999,0.99950999,0.01572,0.0043600001,0.18242
2743,0.48462999,,1.0,0.020710001,0.0071100001,0.15403999
2744,0.91952002,0.83184999,0.99830002,0.072930001,0.01284,0.14644
2745,1.0478801,1.17371,0.98338997,0.056219999,0.01005,0.095289998
2746,1.12169,1.2650599,0.98000997,0.054389998,0.01098,0.092370003
2747,0.87629998,0.78329998,0.99703997,0.049180001,0.018209999,0.11634
2748,,,0.9942829,0.026229436,0.064902425,0.09478303
2749,1.13732,1.3685,0.95457,0.062650003,0.0087099997,0.080250002
2750,0.93799001,1.09193,0.99563998,0.070929997,0.01281,0.10952
2751,0.94695997,0.99441999,0.99703997,0.037140001,0.021469999,0.12372
2752,1.00475,1.1526901,0.99330002,0.05531,0.040750001,0.12286
2753,0.92185003,0.64201999,0.99532998,0.16274001,0.024390001,0.10453
2754,1.0498199,1.0898499,0.98532999,0.1016,0.01418,0.096560001
2755,1.103,1.16207,0.99110001,0.06146,0.0076000001,0.11326
2756,1.06046,1.0207,0.99496001,0.09313,0.026149999,0.11474
2757,0.92627001,1.2038,0.99615997,0.045910001,0.0079899998,0.12675001
2758,1.29125,1.44206,0.98785001,0.048560001,0.01505,0.097309999
2759,,,0.96903539,0.030336926,0.033233091,0.12384947
2760,1.15372,,0.99546999,0.045219999,0.050730001,0.10633
2761,0.96394998,1.19788,0.96723998,0.078089997,0.01011,0.078709997
2762,0.74239999,0.73957998,0.99337,0.10125,0.02029,0.11271
2763,1.02299,0.94397998,0.99344999,0.06216,0.01376,0.11144
2764,0.98273998,1.0297,0.99599999,0.13404,0.01336,0.1152
2765,1.0624,1.36456,0.96841002,0.072319999,0.02118,0.090700001
2766,1.0494,1.16029,0.97349,0.073619999,0.00728,0.08568
